CELL_LINE_NAME,COSMIC_ID,DRUG_ID,DRUGID_COSMICID,MAX_CONC,fd_num_0,fd_num_1,fd_num_2,fd_num_3,fd_num_4,fd_num_5,fd_num_6,fd_num_7,fd_num_8,fd_num_9,norm_cells_0,norm_cells_1,norm_cells_2,norm_cells_3,norm_cells_4,norm_cells_5,norm_cells_6,norm_cells_7,norm_cells_8,norm_cells_9,Sample Name,Whole Exome Sequencing (WES),Copy Number Alterations (CNA),Gene Expression,Methylation,"Drug Response","GDSC Tissue descriptor 1","GDSC Tissue descriptor 2","Cancer Type (matching TCGA label)","Microsatellite  instability Status (MSI)",Screen Medium,Growth Properties,Drug Name,Synonyms,Target,Target Pathway
NB17,949175,104,104_949175,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.965745271,1.097012058,0.975996308,0.997001041,1.17323974,0.036391687,0.034255376,0.031988745,0.018882313,NB17,Y,Y,Y,Y,Y,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Bortezomib,"PS-341, LDP-341, Velcade",Proteasome,Protein stability and degradation
EMC-BAC-2,1503370,273,273_1503370,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.97688291,0.952096337,0.899408895,0.799815362,0.62617665,0.304703146,0.151201682,0.111394085,0.067294298,EMC-BAC-2,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,CUDC-101,CUDC 101,"HDAC1-10, EGFR, ERBB2",Other
EMC-BAC-2,1503370,331,331_1503370,10.24,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.971258676,0.907620895,0.799364414,0.642222176,0.48548483,0.382362452,0.210532264,0.106842762,0.09394616,EMC-BAC-2,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,QL-X-138,-,BTK,"Other, kinases"
SIG-M5,909715,159,159_909715,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.033175951,1.244468285,1.113293208,1.107589809,1.08405089,0.677231162,0.280333489,0.065603618,0.022158596,SIG-M5,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,HG6-64-1,KIN001-206,BRAF,ERK MAPK signaling
TUR,909773,201,201_909773,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.04483082,1.021797468,1.015599222,0.675257223,0.48402559,0.127360427,0.056909488,0.037715698,0.047174557,TUR,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSI-H,R,Suspension,Epothilone B,"Patupilone, EpoB, EPO906, GNF-PF-193",Microtubule stabiliser,Mitosis
SK-PN-DW,909731,87,87_909731,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.007059292,1.070030345,1.028239577,0.979570364,0.817379298,0.497413571,0.346432152,0.191506498,0.1769969739999999,SK-PN-DW,Y,Y,Y,Y,Y,bone,ewings_sarcoma,,MSS/MSI-L,D/F12,Adherent,GW843682X,GW843682X (AN-13),PLK1,Cell cycle
NCI-H322M,905967,136,136_905967,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.964646616,0.988692211,1.022117187,0.690261907,0.6110172420000001,0.479894073,1.079337344,0.248054419,0.198558545,NCI-H322M,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Suspension,Mitomycin-C,"Mytozytrex, NSC-26980, MMC, Mitosol, Mitozytrex",DNA crosslinker,DNA replication
SK-UT-1,909732,159,159_909732,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.005096052,0.94247147,0.937789084,0.764801968,0.56267586,0.0707081879999999,0.1269527859999999,0.018039118,0.0492612429999999,SK-UT-1,Y,Y,Y,Y,Y,soft_tissue,soft_tissue_other,,MSI-H,D/F12,Adherent,HG6-64-1,KIN001-206,BRAF,ERK MAPK signaling
SK-UT-1,909732,104,104_909732,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.000541835,0.551361859,0.208915872,-0.000384002,-0.014987206,-0.023348855,-0.022912116,-0.009703933,-0.020643616,SK-UT-1,Y,Y,Y,Y,Y,soft_tissue,soft_tissue_other,,MSI-H,D/F12,Adherent,Bortezomib,"PS-341, LDP-341, Velcade",Proteasome,Protein stability and degradation
SK-UT-1,909732,60,60_909732,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.99486425,0.88923263,1.001785639,0.8841178959999999,0.964468709,0.6970052729999999,0.225674337,0.0274206689999999,0.019183473,SK-UT-1,Y,Y,Y,Y,Y,soft_tissue,soft_tissue_other,,MSI-H,D/F12,Adherent,BI-2536,-,"PLK1, PLK2, PLK3",Cell cycle
SK-UT-1,909732,45,45_909732,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.019179858,1.079690454,1.011594378,1.126251028,0.905393538,1.107602874,0.940734696,0.039667155,0.015240178,SK-UT-1,Y,Y,Y,Y,Y,soft_tissue,soft_tissue_other,,MSI-H,D/F12,Adherent,Z-LLNle-CHO,"Z-L-Norleucine-CHO, Gamma-Secretase Inhibitor 1",gamma-secretase,Other
AGS,906790,276,276_906790,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.987069785,0.993850856,0.988008762,0.8681093790000001,0.501716811,0.157011257,0.020247789,0.009287881,0.009661661,AGS,Y,Y,Y,Y,Y,digestive_system,stomach,STAD,MSS/MSI-L,D/F12,Adherent,CAY10603,-,"HDAC1, HDAC6",Chromatin histone acetylation
MEL-JUSO,908125,201,201_908125,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.966635283,1.08426429,0.604634628,0.258706533,0.166570839,0.27722142,0.098985164,0.087148895,0.094912181,MEL-JUSO,Y,Y,Y,Y,Y,skin,melanoma,SKCM,MSS/MSI-L,R,Adherent,Epothilone B,"Patupilone, EpoB, EPO906, GNF-PF-193",Microtubule stabiliser,Mitosis
NCI-H226,905941,346,346_905941,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.967271792,0.7623300759999999,0.349568393,0.25463804,0.211340696,0.209676433,0.1964097789999999,0.178953771,0.158633861,NCI-H226,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_squamous_cell_carcinoma,LUSC,MSS/MSI-L,R,Adherent,THZ-2-102-1,-,CDK7,Cell cycle
RCC-JW,1524416,274,274_1524416,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.959552314,0.914581479,0.767857875,0.665562972,0.4012550589999999,0.19526281,0.057150018,0.019375196,0.005647322,RCC-JW,Y,Y,Y,Y,Y,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,Belinostat,"PXD101, PXD-101",HDAC1,Chromatin histone acetylation
SiHa,930297,157,157_930297,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.048168244,0.997411639,1.03915187,0.968860102,1.028411694,0.7116881279999999,0.4154363679999999,0.171424705,0.147378517,SiHa,Y,Y,Y,Y,Y,urogenital_system,cervix,CESC,MSS/MSI-L,D/F12,Adherent,JNK-9L,"KIN001-204, JNK inhibitor 9l","JNK2, JNK3",JNK and p38 signaling
RCC-JW,1524416,344,344_1524416,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.02507718,0.999225789,0.97383817,1.009191902,0.008602087,0.008653459,0.845166283,0.008710539,0.008828979,RCC-JW,Y,Y,Y,Y,Y,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,THZ-2-49,-,CDK9,Cell cycle
CAL-62,906828,163,163_906828,2.56,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.009332415,0.921730358,0.723533075,0.842300547,0.5975583529999999,0.444874289,0.2240985969999999,0.101894239,0.113703457,CAL-62,Y,Y,Y,Y,Y,thyroid,thyroid,THCA,MSS/MSI-L,D/F12,Adherent,JQ1,"JQ-1, (+)-JQ-1","BRD2, BRD3, BRD4, BRDT",Chromatin other
WM1552C,1299078,196,196_1299078,4000.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.982952263,0.970581552,0.932505411,0.787079902,0.754507831,0.477424574,0.1961184489999999,0.0289249,0.0168065669999999,WM1552C,Y,Y,Y,Y,Y,skin,melanoma,SKCM,MSS/MSI-L,R,Adherent,Phenformin,DBI,Biguanide agent,Other
KURAMOCHI,909975,274,274_909975,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.015815322,0.928855979,0.8418256009999999,0.777043404,0.417080348,0.110569398,0.078030014,0.093077015,0.108905402,KURAMOCHI,Y,Y,Y,Y,Y,urogenital_system,ovary,UNABLE TO CLASSIFY,MSS/MSI-L,R,Adherent,Belinostat,"PXD101, PXD-101",HDAC1,Chromatin histone acetylation
RCC-JW,1524416,276,276_1524416,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.964811474,0.94227972,0.966318945,0.894812908,0.65120647,0.440711886,0.067473725,0.014394054,0.010436941,RCC-JW,Y,Y,Y,Y,Y,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,CAY10603,-,"HDAC1, HDAC6",Chromatin histone acetylation
D-392MG,946370,344,344_946370,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.020788356,1.039640593,1.043122741,0.99526188,0.978627554,0.200721192,0.007412887,0.005357584,0.008436876,D-392MG,Y,Y,Y,Y,Y,nervous_system,glioma,GBM,MSS/MSI-L,D/F12,Adherent,THZ-2-49,-,CDK9,Cell cycle
RCM-1,909263,272,272_909263,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.98958744,0.988919308,0.991300567,0.941364409,0.797417101,0.375469407,0.125040004,0.086750804,0.079282545,RCM-1,Y,Y,Y,Y,Y,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Adherent,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
MOLP-8,1330950,178,178_1330950,8.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.030770028,0.997954274,0.92941037,0.934159188,0.6810456020000001,0.457368379,0.163752581,0.096256256,0.062165737,MOLP-8,Y,Y,Y,Y,Y,myeloma,myeloma,MM,MSS/MSI-L,R,Suspension,BAY-61-3606,"Syk Inhibitor, BAY-613606",SYK,"Other, kinases"
HMV-II,907058,273,273_907058,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.962311692,0.960251539,0.915142761,0.88908388,0.818948158,0.499511675,0.241496507,0.160769791,0.134898196,HMV-II,Y,Y,Y,Y,Y,skin,melanoma,SKCM,MSS/MSI-L,R,Adherent,CUDC-101,CUDC 101,"HDAC1-10, EGFR, ERBB2",Other
DEL,906836,87,87_906836,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.951196939,0.903644927,0.942746879,0.8295746009999999,0.6081683920000001,0.30786325,0.12348123,0.08943712,0.122973982,DEL,Y,Y,Y,Y,Y,lymphoma,lymphoid_neoplasm other,,MSS/MSI-L,R,Suspension,GW843682X,GW843682X (AN-13),PLK1,Cell cycle
Hs-940-T,1298145,170,170_1298145,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.014932911,0.607964696,0.426133544,0.087241063,0.088231856,0.0436255309999999,0.0556698579999999,0.035482451,0.030672977,Hs940-T,Y,Y,Y,Y,Y,skin,melanoma,SKCM,MSS/MSI-L,D/F12,Adherent,Shikonin,Anchusin,not defined,Other
NCI-H2030,722045,201,201_722045,0.032,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.047195273,0.8223907690000001,0.390732747,0.343911157,0.325283268,0.30659766,0.142824414,0.105479434,0.103805547,NCI-H2030,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,Epothilone B,"Patupilone, EpoB, EPO906, GNF-PF-193",Microtubule stabiliser,Mitosis
LS-123,907792,272,272_907792,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.028766789,0.961390292,1.035925203,0.932072007,0.801936608,0.521116583,0.1964533489999999,0.065691589,0.035915498,LS-123,Y,Y,Y,Y,Y,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,D/F12,Adherent,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
NCI-H650,722066,276,276_722066,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.966864332,0.905405627,0.8855840309999999,0.758439092,0.6289613039999999,0.442418753,0.183254012,0.028149982,0.028963731,NCI-H650,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,D/F12,Adherent,CAY10603,-,"HDAC1, HDAC6",Chromatin histone acetylation
KYSE-450,907320,274,274_907320,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.990834296,0.922233359,0.849945457,0.623922776,0.36557805,0.086998576,0.050666558,0.035085675,0.052487728,KYSE-450,Y,Y,Y,Y,Y,aero_dig_tract,oesophagus,ESCA,MSS/MSI-L,R,Adherent,Belinostat,"PXD101, PXD-101",HDAC1,Chromatin histone acetylation
SU-DHL-16,1331034,272,272_1331034,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.001729722,0.623239369,0.074682668,0.019873164,0.013650414,0.017181399,0.016655175,0.013664107,0.014716556,SU-DHL-16,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
SW954,924247,346,346_924247,2.5,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.961402641,0.688897126,0.06982176,0.0370057389999999,0.024260008,0.021004221,0.018786818,0.016563636,0.0142383489999999,SW954,Y,Y,Y,Y,Y,urogenital_system,urogenital_system_other,,MSS/MSI-L,D/F12,Adherent,THZ-2-102-1,-,CDK7,Cell cycle
SR,905965,344,344_905965,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.980375519,0.969998968,0.905337889,0.452183056,0.007817892,0.001046517,0.006130094,0.006412655,0.006326877,SR,Y,Y,Y,Y,Y,lymphoma,lymphoid_neoplasm other,,MSS/MSI-L,R,Suspension,THZ-2-49,-,CDK9,Cell cycle
KG-1,907278,170,170_907278,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.999455822,1.031220193,0.976292656,1.033378291,0.755330892,0.3532947489999999,0.067885285,0.000121432,-0.000891086,KG-1,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,Shikonin,Anchusin,not defined,Other
DND-41,1297446,88,88_1297446,5.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.000987808,0.943618537,1.004246361,0.98192085,0.800983523,0.517663069,0.158514002,0.030237797,0.004801298,DND-41,Y,Y,Y,Y,Y,leukemia,T_cell_leukemia,ALL,MSI-H,R,Suspension,Entinostat,MS-275,"HDAC1, HDAC3",Chromatin histone acetylation
DND-41,1297446,133,133_1297446,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.002648813,0.95739104,0.815737376,0.7181732479999999,0.493127676,0.2495616269999999,0.080270015,0.0395106079999999,0.052247005,DND-41,Y,Y,Y,Y,Y,leukemia,T_cell_leukemia,ALL,MSI-H,R,Suspension,Doxorubicin,"Doxil, Rubex, Adriamycin, Adriablastin, Doxorubicine",Anthracycline,DNA replication
DND-41,1297446,268,268_1297446,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.019680055,0.95940388,0.969393157,0.672873948,0.349463975,0.042088045,0.008747374,0.003537739,0.0046587059999999,DND-41,Y,Y,Y,Y,Y,leukemia,T_cell_leukemia,ALL,MSI-H,R,Suspension,Sepantronium bromide,"YM155, YM-155, YM 155",BIRC5,Apoptosis regulation
SU-DHL-16,1331034,140,140_1331034,0.064,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.982331757,0.99123741,0.918409497,0.449165327,0.019727395,0.010395571,0.021882644,0.016555518,0.031362489,SU-DHL-16,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,Vinorelbine,"vinorelbine tartrate, Navelbine, Exelbine",Microtubule destabiliser,Mitosis
DND-41,1297446,104,104_1297446,0.02,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.977052986,0.937775017,0.939705497,0.7071070070000001,0.015880723,0.014646397,0.0145891069999999,0.0106378739999999,0.011485063,DND-41,Y,Y,Y,Y,Y,leukemia,T_cell_leukemia,ALL,MSI-H,R,Suspension,Bortezomib,"PS-341, LDP-341, Velcade",Proteasome,Protein stability and degradation
DND-41,1297446,9,9_1297446,1.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.007149755,0.967618499,0.967442798,0.938491622,0.962003966,0.870094668,0.450144332,0.011984356,-0.000205529,DND-41,Y,Y,Y,Y,Y,leukemia,T_cell_leukemia,ALL,MSI-H,R,Suspension,MG-132,"LLL cpd, MG 132, MG132","Proteasome, CAPN1",Protein stability and degradation
SK-CO-1,909718,274,274_909718,20.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.977563257,0.969051032,0.958500368,0.602944818,0.398466086,0.213510488,0.134180006,0.100334643,0.0879111069999999,SK-CO-1,Y,Y,Y,Y,Y,large_intestine,large_intestine,COAD/READ,MSS/MSI-L,R,Adherent,Belinostat,"PXD101, PXD-101",HDAC1,Chromatin histone acetylation
SK-N-FI,688087,170,170_688087,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.969886596,0.999747817,0.99190282,0.992989751,1.056121337,0.801851497,0.03893769,0.013331656,0.008296523,SK-N-FI,Y,Y,Y,Y,Y,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,Shikonin,Anchusin,not defined,Other
DND-41,1297446,170,170_1297446,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.959223208,0.914094482,0.909407115,0.666727677,0.251239596,0.009389181,0.004804356,0.0053535619999999,0.0029464409999999,DND-41,Y,Y,Y,Y,Y,leukemia,T_cell_leukemia,ALL,MSI-H,R,Suspension,Shikonin,Anchusin,not defined,Other
DND-41,1297446,272,272_1297446,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.968098205,0.887157476,0.916966232,0.3773489439999999,0.029024189,0.004909742,0.004385299,0.005061359,0.004193915,DND-41,Y,Y,Y,Y,Y,leukemia,T_cell_leukemia,ALL,MSI-H,R,Suspension,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
SU-DHL-8,1331038,245,245_1331038,40.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.985592601,1.118643716,1.018641352,1.036209335,0.8628006779999999,0.685215233,0.27700078,0.007089677,0.001153496,SU-DHL-8,Y,Y,Y,Y,Y,lymphoma,B_cell_lymphoma,DLBC,MSS/MSI-L,R,Suspension,UNC0638,"UNC-0638, UNC 0683",G9a and GLP methyltransferases,Chromatin histone methylation
Hs-445,1322218,86,86_1322218,1.024,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.974383336,1.035400597,0.949991869,0.843013674,0.8112214040000001,0.5762358639999999,0.426781009,0.116254479,0.066747519,Hs-445,Y,Y,Y,Y,Y,lymphoma,Hodgkin_lymphoma,,MSS/MSI-L,R,Suspension,A-443654,KIN001-139,"AKT1, AKT2, AKT3",PI3K/MTOR signaling
NCI-H3122,1240190,273,273_1240190,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.956532955,0.971263146,0.862026417,0.8430714659999999,0.7064238490000001,0.4582808229999999,0.369245169,0.204641245,0.1547128509999999,NCI-H3122,Y,Y,Y,Y,Y,lung_NSCLC,lung_NSCLC_adenocarcinoma,LUAD,MSS/MSI-L,R,Adherent,CUDC-101,CUDC 101,"HDAC1-10, EGFR, ERBB2",Other
H2731,1240134,182,182_1240134,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.992783674,0.8470352059999999,0.605815507,0.27277074,0.345931501,0.2076089689999999,0.05696728,0.057537364,0.044832214,H2731,Y,Y,Y,Y,Y,lung,mesothelioma,MESO,MSS/MSI-L,R,Adherent,Obatoclax Mesylate,"GX15-070MS, Obatoclax, GX15-070","BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation
HuP-T4,907286,180,180_907286,0.512,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.04876091,0.975844686,0.2205653239999999,0.048230946,0.0178724169999999,0.042595694,0.034188138,0.0250605689999999,0.0238993139999999,HuP-T4,Y,Y,Y,Y,Y,pancreas,pancreas,PAAD,MSS/MSI-L,D/F12,Adherent,Thapsigargin,Octanoic acid,SERCA,Other
HUTU-80,907073,60,60_907073,0.256,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.96513329,1.005168143,0.8130694820000001,1.0985373109999998,0.90249517,0.7987866579999999,0.124636175,0.050296055,0.018567596,HUTU-80,Y,Y,Y,Y,Y,digestive_system,digestive_system_other,,MSS/MSI-L,D/F12,Adherent,BI-2536,-,"PLK1, PLK2, PLK3",Cell cycle
H2731,1240134,136,136_1240134,16.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.986506814,1.017410109,0.90685838,1.134470296,0.92876207,0.7601241409999999,0.418204475,0.161352009,0.154053748,H2731,Y,Y,Y,Y,Y,lung,mesothelioma,MESO,MSS/MSI-L,R,Adherent,Mitomycin-C,"Mytozytrex, NSC-26980, MMC, Mitosol, Mitozytrex",DNA crosslinker,DNA replication
SIG-M5,909715,308,308_909715,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,0.993588285,1.047065693,0.963419171,0.745738749,0.619747892,0.057376452,0.00991942,0.009756934,0.011062423,SIG-M5,Y,Y,Y,Y,Y,leukemia,acute_myeloid_leukaemia,LAML,MSS/MSI-L,D/F12,Suspension,WIKI4,"WIKI-4, WIKI 4","TNKS1, TNKS2",WNT signaling
RCC-FG2,1524414,272,272_1524414,5.12,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.017854462,1.014011194,1.033185157,1.104598344,0.873375337,0.467032272,0.1999996489999999,0.116024966,0.080547069,RCC-FG2,Y,Y,Y,Y,Y,kidney,kidney,KIRC,MSS/MSI-L,D/F12,Adherent,AR-42,"HDAC-42, AR 42, AR42",HDAC1,Chromatin histone acetylation
MC-IXC,908118,173,173_908118,32.0,0,0.111111111,0.222222222,0.333333333,0.444444444,0.5555555560000001,0.666666667,0.7777777779999999,0.8888888890000001,1.0,1,1.023596417,0.90954502,0.866745439,0.7298606440000001,0.644086686,0.383133571,0.0228372739999999,0.039389302,0.0220112229999999,MC-IXC,Y,Y,N,Y,Y,neuroblastoma,neuroblastoma,NB,MSS/MSI-L,D/F12,Adherent,FH535,-,"PPARgamma, PPARdelta",WNT signaling
